id_dep,nome,partido,uf,Coincidência reeleição,Cota para mulheres legislativo,Distritao,Financiamento privado para partidos,Financiamento privado para partidos e candidatos,Maioridade 1,Maioridade 2,Pensão, Reeleição,Seguro Desemprego,Tempo Mandato,Terceirização,Transgênico,Voto Facultativo,Voto impresso
178905,Fabio Garcia,psb,MT,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
141431,Fernando Coelho Filho,psb,PE,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1
178978,Flavinho,psb,SP,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
152605,Glauber Braga,psb,RJ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
74419,Gonzaga Patriota,psb,PE,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1
178964,Heitor Schuch,psb,RS,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
97707,Heráclito Fortes,psb,PI,-1,-1,1,1,1,-2,1,-1,1,0,1,1,0,0,-1
73926,Janete Capiberibe,psb,AP,1,1,0,0,0,0,0,-1,1,-1,1,0,-1,0,1
178917,João Fernando Coutinho,psb,PE,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1
73714,José Reinaldo,psb,MA,1,0,1,1,1,1,1,1,1,1,1,1,-1,0,1
160607,Jose Stédile,psb,RS,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
73586,Júlio Delgado,psb,MG,1,1,0,0,1,0,-2,0,1,-1,1,1,0,0,1
160659,Keiko Ota,psb,SP,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
160663,Leopoldo Meyer,psb,PR,-1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
178931,Luciano Ducci,psb,PR,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1
74784,Luiza Erundina,psb,SP,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1
178982,Luiz Lauro Filho,psb,SP,0,0,0,1,1,1,1,-1,1,1,1,1,0,0,1
64960,Maria Helena,psb,RR,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
178919,Marinaldo Rosendo,psb,PE,1,1,1,0,0,1,1,1,1,0,1,1,-1,0,1
160642,Pastor Eurico,psb,PE,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1
160517,Paulo Foletto,psb,ES,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1
178926,Rodrigo Martins,psb,PI,1,1,0,0,1,-1,-1,0,1,0,1,1,0,0,1
92776,Stefano Aguiar,psb,MG,1,-2,1,1,1,1,1,0,1,0,1,1,0,0,1
178922,Tadeu Alencar,psb,PE,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1
178898,Tenente Lúcio,psb,MG,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1
178901,Tereza Cristina,psb,MS,1,1,-1,1,-1,0,1,1,1,1,1,1,1,0,1
141384,Valadares Filho,psb,SE,-1,1,0,1,0,0,1,0,1,0,-1,-1,0,-1,1
137070,Vicentinho Júnior,psb,TO,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
160543,Andre Moura,psc,SE,1,1,1,1,1,1,1,-1,1,0,1,1,-1,-1,1
160578,Edmar Arruda,psc,PR,1,-1,1,1,0,1,1,0,1,1,1,-1,-1,1,-1
92346,Eduardo Bolsonaro,psc,SP,1,0,1,1,1,1,1,0,1,0,1,-1,1,-2,1
99654,Erivelton Santana,psc,BA,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
74270,Gilberto Nascimento,psc,SP,-1,1,1,1,1,1,1,0,1,0,-1,1,1,-1,1
178855,Irmão Lazaro,psc,BA,1,1,0,0,1,-1,1,0,1,0,0,1,1,1,1
67312,Júlia Marinho,psc,PA,1,1,-1,1,-1,1,1,0,1,0,1,1,1,1,1
178852,Marcos Reategui,psc,AP,1,-2,0,1,0,0,1,0,1,-1,1,0,0,1,1
160601,Pr. Marco Feliciano,psc,SP,1,1,1,1,0,1,1,-1,1,-1,0,0,1,1,1
148134,Professor Victório Galli,psc,MT,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
178998,Raquel Muniz,psc,MG,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
4930,Silvio Costa,psc,PE,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1
74385,Takayama,psc,PR,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
178833,Alexandre Serfiotis,psd,RJ,0,-1,0,1,1,1,1,1,1,0,0,1,0,0,1
74090,Átila Lins,psd,AM,1,0,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1
73720,Cesar Souza,psd,SC,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
160552,Danrlei de Deus Hinterholz,psd,RS,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
178908,Delegado Éder Mauro,psd,PA,0,1,0,1,1,1,1,0,1,1,1,-2,1,0,1
160588,Diego Andrade,psd,MG,-1,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1
178930,Evandro Rogerio Roman,psd,PR,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1
178930,Evandro Roman,psd,PR,0,1,0,1,1,1,1,1,1,-1,1,-1,-1,0,1
141428,Fábio Faria,psd,RN,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
178969,Fábio Mitidieri,psd,SE,1,-1,0,1,1,1,1,1,1,1,1,1,1,0,1
141430,Felipe Bornier,psd,RJ,1,1,1,1,1,1,1,0,1,0,1,-1,1,1,1
160676,Fernando Torres,psd,BA,-1,0,1,1,1,0,0,1,1,-1,-1,1,1,-1,1
178907,Francisco Chapadinha,psd,PA,0,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,0,1
178980,Goulart,psd,SP,1,-2,0,1,1,1,1,-1,1,1,1,1,0,0,1
178981,Herculano Passos,psd,SP,0,-2,0,1,1,1,1,1,1,1,1,1,1,0,1
160596,Heuler Cruvinel,psd,GO,0,0,-1,-1,-1,1,1,1,-1,0,1,1,1,0,1
141389,Indio da Costa,psd,RJ,0,-2,0,1,1,1,1,-1,1,1,0,-1,1,1,1
81232,Irajá Abreu,psd,TO,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,1
74665,Jaime Martins,psd,MG,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1
74273,Jefferson Campos,psd,SP,1,-2,1,1,1,1,1,0,1,0,1,1,1,0,1
160571,João Rodrigues,psd,SC,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1
178910,Joaquim Passarinho,psd,PA,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
74140,José Carlos Araújo,psd,BA,1,1,0,1,1,1,1,1,1,-1,1,1,1,0,1
160619,José Nunes,psd,BA,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
74317,Júlio Cesar,psd,PI,1,-2,1,1,1,1,1,1,1,1,1,1,1,0,1
141500,Marcos Montes,psd,MG,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
74574,Paulo Magalhães,psd,BA,0,0,0,1,0,0,0,1,1,1,1,-1,1,0,1
160655,Ricardo Izar,psd,SP,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,1
160426,Rogério Rosso,psd,DF,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
141536,Rômulo Gouveia,psd,PB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73808,Sérgio Brito,psd,BA,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
160612,Sergio Zveiter,psd,RJ,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,0,1
74356,Silas Câmara,psd,AM,1,-2,0,1,1,-1,-1,1,1,1,1,-1,1,0,1
178947,Sóstenes Cavalcante,psd,RJ,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
141560,Walter Ihoshi,psd,SP,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1
178875,Alexandre Baldy,psdb,GO,0,-2,-1,-1,-1,1,1,0,-1,0,1,1,1,1,1
141454,Alfredo Kaefer,psdb,PR,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1
73584,Antonio Carlos Mendes Thame,psdb,SP,0,1,0,1,1,-1,-1,-1,1,0,0,-1,-1,0,1
160530,Antonio Imbassahy,psdb,BA,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
178847,Arthur Virgílio Bisneto,psdb,AM,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
178915,Betinho Gomes,psdb,PE,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1
74650,Bonifácio de Andrada,psdb,MG,0,1,1,1,1,1,1,-1,1,0,0,-1,1,0,1
160589,Bruna Furlan,psdb,SP,0,1,1,1,1,1,1,-1,1,0,1,1,1,0,1
141394,Bruno Araújo,psdb,PE,0,-2,1,1,1,1,1,-1,1,0,1,-1,1,0,1
178976,Bruno Covas,psdb,SP,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
178891,Caio Narcio,psdb,MG,0,-2,0,1,1,1,1,0,1,0,1,1,1,0,-1
74262,Carlos Sampaio,psdb,SP,0,1,0,1,1,1,1,0,1,0,1,-1,1,0,1
178876,Célio Silveira,psdb,GO,0,-2,1,1,1,1,1,0,1,0,1,1,1,0,1
178916,Daniel Coelho,psdb,PE,0,1,1,1,-2,1,1,0,1,0,1,1,0,1,1
164359,Delegado Waldir,psdb,GO,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
160758,Domingos Sávio,psdb,MG,0,-2,0,1,1,1,1,0,1,-1,1,1,1,0,1
74655,Eduardo Barbosa,psdb,MG,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1
178977,Eduardo Cury,psdb,SP,0,-2,0,1,1,1,1,0,1,0,0,1,1,1,1
178877,Fábio Sousa,psdb,GO,0,-2,1,1,1,1,1,0,0,0,0,1,-1,1,1
178966,Geovania de Sá,psdb,SC,1,1,0,1,1,1,1,0,1,0,1,0,-1,0,1
178878,Giuseppe Vecci,psdb,GO,0,1,-2,1,1,1,1,0,1,0,1,1,1,0,1
4931,Izalci,psdb,DF,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1
74366,João Campos,psdb,GO,0,-2,0,1,1,1,1,0,1,0,1,1,1,1,1
74445,João Castelo,psdb,MA,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
178856,João Gualberto,psdb,BA,1,-2,1,1,1,1,1,0,-1,0,1,1,-1,0,1
178988,João Paulo Papa,psdb,SP,0,1,0,1,1,0,1,0,1,0,0,1,-1,0,1
74570,Jutahy Junior,psdb,BA,0,0,1,1,1,1,1,-1,1,-1,0,-1,-1,0,0
74277,Lobbe Neto,psdb,SP,0,1,-1,-1,-1,1,1,0,-1,0,0,1,-1,1,1
73778,Luiz Carlos Hauly,psdb,PR,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1
160565,Mara Gabrilli,psdb,SP,-1,-1,0,1,-2,0,1,0,1,0,-1,0,1,-1,-1
160536,Marco Tebaldi,psdb,SC,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1
159238,Marcus Pestana,psdb,MG,0,-2,0,1,1,1,1,0,1,0,1,1,1,0,1
178956,Mariana Carvalho,psdb,RO,0,1,-1,-1,-1,1,1,0,-1,0,1,1,1,1,1
178827,Max Filho,psdb,ES,0,1,-2,0,0,0,0,0,1,0,-2,-1,1,1,1
178984,Miguel Haddad,psdb,SP,0,-2,0,1,1,1,1,0,1,0,0,1,1,1,1
160567,Nelson Marchezan Junior,psdb,RS,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1
166401,Nilson Leitão,psdb,MT,-1,-2,0,1,1,1,1,-1,1,0,1,1,1,1,1
74352,Nilson Pinto,psdb,PA,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
141515,Otavio Leite,psdb,RJ,-1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
141516,Paulo Abi-Ackel,psdb,MG,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1
178912,Pedro Cunha Lima,psdb,PB,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1
178844,Pedro Vilela,psdb,AL,0,-2,-1,-1,-1,1,1,0,-1,0,0,1,1,1,1
74216,Raimundo Gomes de Matos,psdb,CE,1,-2,0,-1,1,1,1,0,-1,0,1,1,1,0,1
141472,Ricardo Tripoli,psdb,SP,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
178840,Rocha,psdb,AC,0,-1,1,1,1,1,1,0,1,0,1,1,1,0,-1
141531,Rodrigo de Castro,psdb,MG,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
141535,Rogério Marinho,psdb,RN,0,-2,1,1,1,-1,1,0,1,0,1,1,1,1,1
178935,Rossoni,psdb,PR,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
178990,Samuel Moreira,psdb,SP,0,0,0,-1,1,1,1,0,-1,0,0,1,1,1,1
178961,Shéridan,psdb,RR,-1,1,1,1,1,1,1,0,1,0,-1,1,-1,-1,1
73560,Silvio Torres,psdb,SP,-1,-2,0,1,1,1,1,0,1,0,1,1,1,0,1
141553,Vanderlei Macris,psdb,SP,0,-2,0,1,1,1,1,-1,1,0,1,-1,1,0,1
178992,Vitor Lippi,psdb,SP,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1
178881,Aluisio Mendes,psdc,MA,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0
178802,Luiz Carlos Ramos,psdc,RJ,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
178867,Macedo,psl,CE,1,1,1,1,0,-1,-1,1,1,1,1,0,1,0,1
178938,Cabo Daciolo,psol,RJ,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,-1
74171,Chico Alencar,psol,RJ,0,1,0,-3,0,0,-3,0,1,0,1,0,0,0,1
134812,Edmilson Rodrigues,psol,PA,0,1,0,-3,0,0,-3,0,1,0,1,0,0,0,1
73531,Ivan Valente,psol,SP,0,1,0,-3,0,0,-3,0,1,0,1,0,0,0,1
160672,Jean Wyllys,psol,RJ,0,1,0,-3,0,0,-3,0,1,0,1,0,0,0,1
178890,Adelmo Carneiro Leão,pt,MG,-1,1,0,0,0,0,0,1,1,1,1,0,0,0,-1
160508,Afonso Florence,pt,BA,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
160511,Alessandro Molon,pt,RJ,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178973,Ana Perugini,pt,SP,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178974,Andres Sanchez,pt,SP,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178837,Angelim,pt,AC,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
73433,Arlindo Chinaglia,pt,SP,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
159237,Assis Carvalho,pt,PI,0,-1,0,0,0,-1,-1,1,1,1,1,0,0,0,-1
74378,Assis do Couto,pt,PR,1,1,0,0,0,0,0,1,1,-1,1,0,0,0,1
73701,Benedita da Silva,pt,RJ,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
141335,Beto Faro,pt,PA,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
160538,Bohn Gass,pt,RS,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178853,Caetano,pt,BA,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
141398,Carlos Zarattini,pt,SP,0,-1,0,0,0,0,0,1,1,1,1,0,0,0,-1
141439,Chico D Angelo,pt,RJ,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
141413,Décio Lima,pt,SC,0,1,0,0,0,0,0,-1,1,1,1,0,0,-1,1
132504,Enio Verri,pt,PR,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
160575,Erika Kokay,pt,DF,0,1,0,0,0,0,0,-1,1,-1,1,0,0,0,1
146829,Fabiano Horta,pt,RJ,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,0,0,-1,-1
73481,Fernando Marroni,pt,RS,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
129037,Gabriel Guimarães,pt,MG,0,-1,0,0,0,0,0,1,1,1,1,-1,0,0,-1
178872,Givaldo Vieira,pt,ES,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178873,Helder Salomão,pt,ES,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
73482,Henrique Fontana,pt,RS,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178970,João Daniel,pt,SE,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178857,Jorge Solla,pt,BA,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
141464,José Airton Cirilo,pt,CE,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
141470,José Guimarães,pt,CE,0,-1,0,0,0,0,0,1,1,1,1,0,1,0,1
74275,José Mentor,pt,SP,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178825,Leo de Brito,pt,AC,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
74156,Leonardo Monteiro,pt,MG,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
74041,Luiz Couto,pt,PB,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178866,Luizianne Lins,pt,CE,0,1,0,0,0,0,0,-1,1,-1,1,0,0,0,1
74688,Luiz Sérgio,pt,RJ,0,1,0,0,0,0,0,-1,1,1,1,0,1,0,-1
133373,Marco Maia,pt,RS,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
160535,Marcon,pt,RS,0,1,0,0,0,0,0,-1,1,-1,1,0,0,0,1
171619,Margarida Salomão,pt,MG,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
74398,Maria do Rosário,pt,RS,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
188097,Merlong Solano,pt,PI,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-2,-1,-1
178859,Moema Gramacho,pt,BA,0,1,0,0,0,0,0,1,1,1,1,0,0,0,-1
178986,Nilto Tatto,pt,SP,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178868,Odorico Monteiro,pt,CE,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
160556,Padre João,pt,MG,0,1,0,0,0,0,0,-1,1,-1,1,0,0,0,1
171617,Paulão,pt,AL,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
74400,Paulo Pimenta,pt,RS,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
141488,Paulo Teixeira,pt,SP,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
160604,Pedro Uczai,pt,SC,0,1,0,0,0,0,0,-1,1,-1,1,0,0,0,1
160641,Professora Marcivania,pt,AP,0,1,0,0,0,0,0,-1,1,-1,1,0,0,0,1
74161,Reginaldo Lopes,pt,MG,0,1,0,0,0,0,0,1,1,1,1,-1,-1,0,0
74371,Rubens Otoni,pt,GO,0,1,0,0,0,0,0,1,1,1,1,-1,0,0,1
160630,Ságuas Moraes,pt,MT,0,1,0,0,0,0,0,1,1,-1,1,0,-1,0,1
160613,Sibá Machado,pt,AC,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178934,Toninho Wandscheer,pt,PR,1,1,0,0,0,0,-1,1,1,1,1,0,-1,0,-1
160610,Valmir Assunção,pt,BA,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
113247,Valmir Prascidelli,pt,SP,0,1,0,0,0,0,0,1,1,1,1,0,0,0,-1
74376,Vander Loubet,pt,MS,1,-1,0,0,0,0,-1,1,1,1,1,0,-1,0,-1
160622,Vicente Candido,pt,SP,0,1,0,0,0,0,0,1,1,1,1,0,0,0,-1
74283,Vicentinho,pt,SP,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
189593,Wadih Damous,pt,RJ,0,1,0,0,0,0,0,-1,1,-1,1,-1,-1,0,1
160569,Waldenor Pereira,pt,BA,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
160518,Weliton Prado,pt,MG,-2,-2,-2,-2,-2,1,1,0,-2,0,-2,0,0,-2,-2
160592,Zeca Dirceu,pt,PR,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
178902,Zeca do Pt,pt,MS,1,-1,0,0,0,-1,-1,1,1,1,1,0,0,0,-1
178889,Zé Carlos,pt,MA,0,1,0,0,0,0,0,-1,1,-1,1,0,0,0,1
73931,Zé Geraldo,pt,PA,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
178914,Adalberto Cavalcanti,ptb,PE,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1
178968,Adelson Barreto,ptb,SE,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
73458,Alex Canziani,ptb,PR,0,1,0,1,1,0,0,1,0,1,0,1,1,-1,1
160553,Antonio Brito,ptb,BA,1,-2,1,1,1,0,0,0,1,-2,0,1,1,0,1
73434,Arnaldo Faria de Sá,ptb,SP,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
74291,Arnon Bezerra,ptb,CE,-1,-1,1,1,1,1,0,1,0,1,-1,1,1,-1,1
74535,Benito Gama,ptb,BA,0,0,1,1,1,1,1,0,1,0,1,1,-1,0,1
93472,Cristiane Brasil,ptb,RJ,-1,1,1,1,1,1,1,0,1,0,-1,-1,1,-1,-1
74172,Deley,ptb,RJ,-1,1,1,1,1,0,-1,0,1,0,-1,0,0,-1,1
160640,Eros Biondini,ptb,MG,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
160572,Jorge Côrte Real,ptb,PE,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
74351,Josué Bengtson,ptb,PA,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
73666,Jovair Arantes,ptb,GO,1,-2,1,1,1,1,1,1,0,1,1,1,1,0,1
178851,Jozi Rocha,ptb,AP,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
141485,Luiz Carlos Busato,ptb,RS,-1,1,1,1,1,0,0,1,1,1,-1,1,-1,-1,-1
73553,Nelson Marquezelli,ptb,SP,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
74359,Nilton Capixaba,ptb,RO,1,1,-1,-1,-1,1,1,1,-1,0,1,1,-1,0,1
74319,Paes Landim,ptb,PI,0,-1,1,1,1,1,1,1,1,1,0,1,0,0,1
74449,Pedro Fernandes,ptb,MA,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1
178920,Ricardo Teobaldo,ptb,PE,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,-1
163321,Ronaldo Nogueira,ptb,RS,-1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
141542,Sérgio Moraes,ptb,RS,1,0,1,1,1,1,1,0,1,0,1,-1,1,0,1
160631,Walney Rocha,ptb,RJ,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
160636,Wilson Filho,ptb,PB,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1
178923,Zeca Cavalcanti,ptb,PE,1,-1,1,1,1,1,1,1,1,1,1,0,1,0,-1
178999,Brunny,ptc,MG,0,1,0,-1,0,1,1,1,-1,1,0,0,0,0,1
178863,Uldurico Junior,ptc,BA,1,-1,0,1,0,0,0,1,1,0,0,0,0,0,-1
160510,Luis Tibé,ptdob,MG,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1
186775,Pastor Franklin,ptdob,MG,0,0,0,1,0,1,1,1,1,0,1,1,1,0,-1
69871,Bacelar,ptn,BA,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1
178928,Christiane de Souza Yared,ptn,PR,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
178893,Delegado Edson Moreira,ptn,MG,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1
178989,Renata Abreu,ptn,SP,0,1,1,0,0,1,1,1,1,1,1,1,1,0,-1
178830,Dr. Sinval Malheiros,pv,SP,-1,1,0,1,0,0,1,0,1,0,-1,-1,0,-1,1
178871,Evair de Melo,pv,ES,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
178828,Evandro Gussi,pv,SP,0,-1,1,1,1,0,0,0,1,0,1,1,0,0,1
141427,Fábio Ramalho,pv,MG,1,-1,1,1,1,0,0,-1,1,1,1,1,0,0,1
178832,Leandre,pv,PR,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
80920,Penna,pv,SP,0,1,0,1,0,1,0,-1,1,-1,1,-1,-1,1,1
74210,Sarney Filho,pv,MA,1,1,0,1,0,0,0,1,-1,1,1,-1,0,1,-1
178888,Victor Mendes,pv,MA,0,1,1,1,0,-1,-1,1,1,1,1,1,0,0,1
141563,William Woo,pv,SP,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,1,0,-1,-1
160600,Arthur Oliveira Maia,solidaried,BA,-1,-2,1,1,1,1,1,0,1,0,-1,1,-1,-1,1
73655,Augusto Carvalho,solidaried,DF,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1
160665,Augusto Coutinho,solidaried,PE,-1,0,0,1,1,1,1,0,0,0,-1,1,1,-1,1
160512,Aureo,solidaried,RJ,-1,1,0,1,1,0,0,0,1,0,-1,1,-1,-1,1
74040,Benjamin Maranhão,solidaried,PB,-1,-2,0,1,1,1,1,0,1,0,-1,1,1,-1,1
74163,Carlos Manato,solidaried,ES,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
181316,Elizeu Dionizio,solidaried,MS,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
178953,Expedito Netto,solidaried,RO,1,-1,0,1,1,0,1,0,1,-1,1,1,1,0,-1
178941,Ezequiel Teixeira,solidaried,RJ,0,-2,-2,1,1,1,1,0,1,-1,1,1,1,1,1
160646,Fernando Francischini,solidaried,PR,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,0,1
160669,Genecias Noronha,solidaried,CE,1,-1,1,1,1,1,-1,0,1,0,1,1,-1,0,-1
178842,JHC,solidaried,AL,1,1,0,0,0,0,1,0,1,0,0,-1,1,1,1
151965,José Maia Filho,solidaried,PI,1,1,1,1,1,0,0,-1,1,-1,1,-1,-1,-1,1
151208,Laercio Oliveira,solidaried,SE,-1,1,1,-1,1,1,-1,0,1,0,-1,1,1,-1,1
178879,Lucas Vergilio,solidaried,GO,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
141518,Paulo Pereira da Silva,solidaried,SP,1,-2,1,-1,1,1,1,0,-1,0,1,1,1,1,1
160632,Zé Silva,solidaried,MG,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
178938,Cabo Daciolo,s.part.,RJ,0,-1,-1,0,-1,0,0,-1,1,-1,0,-1,-1,1,-1
