"Dim.1","Dim.2","nome","partido","uf","id_dep","destaque_partido"
0.0917653835358885,0.0234483480572897,"Abel Mesquita Jr.","dem","RR","178957","outros"
-0.252490460196625,-0.259858848287431,"Adail Carneiro","phs","CE","178864","outros"
-0.0537655368046202,-0.168171672847009,"Adalberto Cavalcanti","ptb","PE","178914","outros"
-0.668785837746026,0.463740464726836,"Adelmo Carneiro Leão","pt","MG","178890","pt"
0.266663156523787,-0.0449349201244941,"Adelson Barreto","pr","SE","178968","outros"
0.223009191840294,0.0731790276817965,"Ademir Camilo","ptn","MG","133374","outros"
0.415850696450451,-0.080312191537136,"Adilton Sachetti","psb","MT","178903","outros"
-0.395682079049668,-0.316486858592549,"Aelton Freitas","pr","MG","141372","outros"
-0.685508593791019,0.415995857847012,"Afonso Florence","pt","BA","160508","pt"
0.562279405959587,0.138967354125631,"Afonso Hamm","pp","RS","136811","outros"
-0.237673143227286,0.122162407878651,"Afonso Motta","pdt","RS","178835","outros"
-0.398362895233506,-0.136852080297052,"Aguinaldo Ribeiro","pp","PB","160527","outros"
-0.0931310986551348,-0.0955819486581725,"Alan Rick","prb","AC","178836","outros"
-0.192572501167155,-0.306664700188158,"Alberto Filho","pmdb","MA","160582","pmdb"
0.756401920536879,-0.0401556937820968,"Alberto Fraga","dem","DF"," 73579","outros"
0.291763179420373,-0.157668653297185,"Alceu Moreira","pmdb","RS","160559","pmdb"
-0.477126276574538,0.593447996294655,"Alessandro Molon","rede","RJ","160511","outros"
0.432342710618928,0.00209053909309537,"Alexandre Baldy","ptn","GO","178875","outros"
0.623693885037974,-0.0603537365679309,"Alexandre Leite","dem","SP","160545","outros"
0.341949669845187,0.0319378382523553,"Alexandre Serfiotis","pmdb","RJ","178833","pmdb"
-0.261058043564489,-0.161878532990255,"Alexandre Valle","pr","RJ","178936","outros"
-0.085291291278405,-0.145865517684729,"Alex Canziani","ptb","PR"," 73458","outros"
0.68891918814804,0.265535294159746,"Alex Manente","pps","SP","178972","outros"
0.47074873574168,-0.0973800580091619,"Alfredo Kaefer","psl","PR","141454","outros"
-0.331235689805873,-0.12129826164336,"Alfredo Nascimento","pr","AM","178846","outros"
-0.558891566382478,0.566960042166122,"Alice Portugal","pcdob","BA"," 74057","outros"
-0.180209268080566,0.627134986803594,"Aliel Machado","rede","PR","178927","outros"
-0.253437444752049,-0.23990066210731,"Altineu Côrtes","pmdb","RJ","178937","pmdb"
-0.452555703394252,-0.149920899707247,"Aluisio Mendes","ptn","MA","178881","outros"
-0.597654816093307,0.36371212301207,"Ana Perugini","pt","SP","178973","pt"
-0.268929312560048,-0.260604432464797,"Anderson Ferreira","pr","PE","160551","outros"
-0.385603479796911,-0.17612494599829,"André Abdon","pp","AP","178831","outros"
-0.15839248483657,0.153498255127966,"André Figueiredo","pdt","CE","133439","outros"
-0.175802649892648,-0.326647763358874,"André Fufuca","pp","MA","178882","outros"
0.0989388282408715,-0.139451553286856,"Andre Moura","psc","SE","160543","outros"
-0.643214069010363,0.274599949783668,"Andres Sanchez","pt","SP","178974","pt"
-0.0432138852969032,-0.0132327278169085,"Angela Albino","pcdob","SC","192120","outros"
-0.641031566522795,0.387277706690593,"Angelim","pt","AC","178837","pt"
-0.194361787840868,-0.237440135838637,"Aníbal Gomes","pmdb","CE"," 74212","pmdb"
-0.163610324630932,-0.100819367187421,"Antonio Balhmann","pros","CE"," 74213","outros"
-0.122276442612102,-0.149747452969643,"Antonio Brito","psd","BA","160553","outros"
-0.391761764527283,-0.211176031012231,"Antonio Bulhões","prb","SP","141383","outros"
0.232037523544108,-0.0339875385209103,"Antonio Carlos Mendes Thame","pv","SP"," 73584","outros"
0.613404630820754,-0.0434694772559313,"Antonio Imbassahy","psdb","BA","160530","outros"
0.266158428716751,0.0870333345418795,"Antônio Jácome","ptn","RN","178950","outros"
-0.0984821698909226,-0.0311725067276815,"Ariosto Holanda","pdt","CE"," 74103","outros"
-0.599512321675533,0.270131218703049,"Arlindo Chinaglia","pt","SP"," 73433","pt"
0.594556355495714,0.198491479030196,"Arnaldo Faria de Sá","ptb","SP"," 73434","outros"
0.315560037909305,0.506008854106654,"Arnaldo Jordy","pps","PA","160602","outros"
-0.250296840598256,-0.306239182629233,"Arnon Bezerra","ptb","CE"," 74291","outros"
-0.149543702271302,-0.370506307415161,"Arthur Lira","pp","AL","160541","outros"
0.403470906444364,-0.0618703597715928,"Arthur Oliveira Maia","pps","BA","160600","outros"
0.793703967921804,0.0289646614253663,"Arthur Virgílio Bisneto","psdb","AM","178847","outros"
-0.516616120728722,0.17185939684718,"Assis Carvalho","pt","PI","159237","pt"
-0.481251282648607,0.175318081619089,"Assis do Couto","pdt","PR"," 74378","outros"
-0.194536040075836,-0.363850025791061,"Átila Lins","psd","AM"," 74090","outros"
-0.0775421578393956,0.0358507466505861,"Átila Lira","psb","PI"," 74459","outros"
0.715561462106005,0.400695966504839,"Augusto Carvalho","solidaried","DF"," 73655","outros"
0.655003760912204,-0.0124198791658309,"Augusto Coutinho","solidaried","PE","160665","outros"
0.592577716344369,0.0771852246643644,"Aureo","solidaried","RJ","160512","outros"
-0.502053115150409,0.209518665769676,"Bacelar","ptn","BA"," 69871","outros"
-0.18688602328487,-0.283699066906555,"Baleia Rossi","pmdb","SP","178975","pmdb"
0.165950934824225,0.421483078848318,"Bebeto","psb","BA","178834","outros"
-0.626691707046623,0.273097219358453,"Benedita da Silva","pt","RJ"," 73701","pt"
0.427787096559523,-0.133212313617669,"Benito Gama","ptb","BA"," 74535","outros"
0.675038794512287,0.0270216251167618,"Benjamin Maranhão","solidaried","PB"," 74040","outros"
0.708100516229587,0.0856499757676732,"Betinho Gomes","psdb","PE","178915","outros"
-0.706132749265955,0.315497254212835,"Beto Faro","pt","PA","141335","pt"
-0.137189671369535,-0.302229338573707,"Beto Mansur","prb","SP"," 73437","outros"
-0.0153677156547257,-0.2023949747234,"Beto Rosado","pp","RN","178948","outros"
-0.355181967432807,0.0825223403981704,"Beto Salame","pp","PA","178906","outros"
-0.257135249065917,-0.257962154707109,"Bilac Pinto","pr","MG","141513","outros"
-0.659973496711846,0.403016572677703,"Bohn Gass","pt","RS","160538","pt"
0.330880659812957,-0.150126607956344,"Bonifácio de Andrada","psdb","MG"," 74650","outros"
0.455111208459323,-0.103446516598263,"Bruna Furlan","psdb","SP","160589","outros"
-0.310263325214543,-0.030505284378039,"Brunny","pr","MG","178999","outros"
0.553657639738831,-0.0969053664487887,"Bruno Araújo","psdb","PE","141394","outros"
0.64440632207357,0.069812547464017,"Bruno Covas","psdb","SP","178976","outros"
0.325303696071787,0.723942573584131,"Cabo Daciolo","ptdob","RJ","178938","outros"
-0.120101493462321,-0.0467874264057593,"Cabo Sabino","pr","CE","178865","outros"
-0.181291962794964,-0.357761553043669,"Cabuçu Borges","pmdb","AP","105112","pmdb"
-0.228693895089576,-0.370332624333612,"Cacá Leão","pp","BA"," 93083","outros"
-0.581902496404043,0.307105682455286,"Caetano","pt","BA","178853","pt"
0.673245683130857,-0.0184154407710392,"Caio Narcio","psdb","MG","178891","outros"
-0.329432377090326,-0.208408862372745,"Capitão Augusto","pr","SP","178829","outros"
-0.0704694253376925,-0.264418054454745,"Carlos Andrade","phs","RR","178958","outros"
-0.295714347763451,-0.166683558814979,"Carlos Bezerra","pmdb","MT","141401","pmdb"
-0.525980905276849,0.37901192615972,"Carlos Eduardo Cadoca","pcdob","PE"," 74474","outros"
-0.258552380152889,-0.26448735231455,"Carlos Gomes","prb","RS","178962","outros"
-0.28544159295021,-0.439288740241076,"Carlos Henrique Gaguim","ptn","TO","178993","outros"
0.712054790594839,-0.0666507962057265,"Carlos Manato","solidaried","ES"," 74163","outros"
-0.17602706355637,-0.346657722456556,"Carlos Marun","pmdb","MS","178900","pmdb"
0.42171443170756,-0.142937777997806,"Carlos Melles","dem","MG"," 74651","outros"
0.249643573245924,-0.0177771406591384,"Carlos Sampaio","psdb","SP"," 74262","outros"
-0.600603377998677,0.226393106572594,"Carlos Zarattini","pt","SP","141398","pt"
0.660101791354321,0.440349125732961,"Carmen Zanotto","pps","SC","164360","outros"
0.741988946726558,-0.0380913501859459,"Célio Silveira","psdb","GO","178876","outros"
-0.314046785642182,-0.409998711716346,"Celso Jacob","pmdb","RJ"," 73568","pmdb"
-0.257689157172477,-0.210432227417136,"Celso Maldaner","pmdb","SC","141405","pmdb"
-0.184481209229545,-0.174170733898887,"Celso Pansera","pmdb","RJ"," 72912","pmdb"
-0.258943685902538,-0.176893649584425,"Celso Russomanno","prb","SP"," 73441","outros"
-0.13964101719304,-0.25128140424854,"César Halum","prb","TO","160576","outros"
0.311273031773076,0.165078284322334,"César Messias","psb","AC","178838","outros"
-0.087725050018216,-0.0846774134522566,"Cesar Souza","psd","SC"," 73720","outros"
0.193309833994177,1.0026471955337,"Chico Alencar","psol","RJ"," 74171","outros"
-0.625171380604105,0.353582037764495,"Chico D Angelo","pt","RJ","141439","pt"
-0.556855611502685,0.499588898087481,"Chico Lopes","pcdob","CE","141440","outros"
-0.0432313876399574,0.362414728916351,"Christiane de Souza Yared","pr","PR","178928","outros"
0.008104492680081,-0.111848847389246,"Cícero Almeida","pmdb","AL","178841","pmdb"
0.159643260749523,0.280188467413798,"Clarissa Garotinho","pr","RJ","178939","outros"
0.252173496035136,-0.195190111553146,"Claudio Cajado","dem","BA"," 74537","outros"
-0.315429287664726,-0.123181435068024,"Cleber Verde","prb","MA","141408","outros"
0.0420432376158109,0.0863653038531048,"Conceição Sampaio","pp","AM","178848","outros"
0.601665309921788,-0.0188668197639639,"Covatti Filho","pp","RS","178963","outros"
0.387874427645467,-0.0539753176671363,"Cristiane Brasil","ptb","RJ"," 93472","outros"
-0.162135643181482,0.0976008334643131,"Dagoberto","pdt","MS","141411","outros"
-0.150707651452661,0.180266460517515,"Damião Feliciano","pdt","PB"," 74467","outros"
0.0990814357507432,-0.148852077098894,"Dâmina Pereira","psl","MG","178892","outros"
-0.576240694592754,0.494212290030026,"Daniel Almeida","pcdob","BA"," 74060","outros"
0.774185217244833,0.142963746678757,"Daniel Coelho","psdb","PE","178916","outros"
-0.28581160022444,-0.287726418250325,"Daniel Vilela","pmdb","GO","144523","pmdb"
0.14756673556584,-0.164345539043388,"Danilo Forte","psb","CE"," 62881","outros"
-0.0591773368820565,-0.142305756695031,"Danrlei de Deus Hinterholz","psd","RS","160552","outros"
-0.104426598955606,-0.068301125896354,"Darcísio Perondi","pmdb","RS"," 73891","pmdb"
-0.59187192344868,0.554006860119425,"Davidson Magalhães","pcdob","BA","101309","outros"
-0.475367666653782,0.342319323917754,"Décio Lima","pt","SC","141413","pt"
-0.154599279833199,-0.207862967689837,"Delegado Éder Mauro","psd","PA","178908","outros"
-0.342960590681921,-0.267143819448887,"Delegado Edson Moreira","pr","MG","178893","outros"
0.671713184203243,0.000825543602700978,"Delegado Waldir","pr","GO","164359","outros"
0.252764098035489,0.15918123303111,"Deley","ptb","RJ"," 74172","outros"
-0.155317320385667,-0.221831307325543,"Diego Andrade","psd","MG","160588","outros"
-0.275706161058628,-0.121086107996862,"Diego Garcia","phs","PR","178929","outros"
-0.131412317700034,-0.390831182186824,"Dilceu Sperafico","pp","PR"," 73768","outros"
0.320977522118875,-0.214181528491896,"Dimas Fabiano","pp","MG","160599","outros"
-0.289111058406404,-0.141556331841891,"Domingos Neto","psd","CE","143632","outros"
0.671594081063598,-0.00763000366363392,"Domingos Sávio","psdb","MG","160758","outros"
-0.204558050912155,-0.285327316880162,"Dr. João","pr","RJ","178940","outros"
-0.325793547535275,0.128666009073525,"Dr. Jorge Silva","phs","ES","160643","outros"
0.206549913367547,0.123559215822824,"Dr. Sinval Malheiros","ptn","SP","178830","outros"
-0.184087138394014,-0.265194318353702,"Dulce Miranda","pmdb","TO","178994","pmdb"
-0.100494585309514,-0.0192373266456086,"Edinho Araújo","pmdb","SP"," 73447","pmdb"
-0.206317626588875,-0.29204948054778,"Edinho Bez","pmdb","SC"," 73793","pmdb"
-0.273914532329293,-0.361743578485871,"Edio Lopes","pr","RR","141417","outros"
0.11532578101314,-0.0671347841333164,"Edmar Arruda","psc","PR","160578","outros"
0.216397393689405,0.979025682666136,"Edmilson Rodrigues","psol","PA","134812","outros"
0.69668683561362,0.156470623781555,"Eduardo Barbosa","psdb","MG"," 74655","outros"
0.794881749674255,-0.0117718489628946,"Eduardo Bolsonaro","psc","SP"," 92346","outros"
0.760456176258501,0.0178325506298715,"Eduardo Cury","psdb","SP","178977","outros"
-0.110667490612454,-0.203153937010039,"Eduardo da Fonte","pp","PE","141421","outros"
0.601450906343531,-0.0560076627547286,"Efraim Filho","dem","PB","141422","outros"
-0.300829419124842,-0.0519775333272727,"Elcione Barbalho","pmdb","PA"," 74075","pmdb"
0.359150002779997,-0.132980537783158,"Eli Corrêa Filho","dem","SP","160532","outros"
0.166828172258335,-0.22985104699696,"Elizeu Dionizio","psdb","MS","181316","outros"
0.51727578938308,0.475257300337541,"Eliziane Gama","rede","MA","178883","outros"
0.501179326268667,-0.125218845031775,"Elmar Nascimento","dem","BA","178854","outros"
-0.687293293602115,0.284765564857901,"Enio Verri","pt","PR","132504","pt"
-0.532769730880284,0.561264141173319,"Erika Kokay","pt","DF","160575","pt"
0.41736802124365,-0.0679246086531047,"Erivelton Santana","psc","BA"," 99654","outros"
0.127048311605618,-0.0318751835884478,"Eros Biondini","pros","MG","160640","outros"
0.596774608394762,0.17713348597982,"Esperidião Amin","pp","SC","160649","outros"
0.296182512114021,-0.0426537291893887,"Evair de Melo","pv","ES","178871","outros"
0.373418712569822,0.172775228786874,"Evandro Gussi","pv","SP","178828","outros"
-0.0865410118013556,-0.232369236215,"Evandro Roman","psd","PR","178930","outros"
0.491002099259853,-0.0042268223049024,"Expedito Netto","psd","RO","178953","outros"
-0.098880030553093,-0.244734881524297,"Ezequiel Fonseca","pp","MT","178904","outros"
0.568465401529798,-0.0429810680921017,"Ezequiel Teixeira","ptn","RJ","178941","outros"
-0.28180308477465,0.0604159072818762,"Fabiano Horta","pt","RJ","146829","pt"
-0.138973749021354,-0.213270943409412,"Fábio Faria","psd","RN","141428","outros"
0.37018128905656,-0.00767844309126803,"Fabio Garcia","psb","MT","178905","outros"
-0.0980671487119438,-0.164618777562803,"Fábio Mitidieri","psd","SE","178969","outros"
-0.277322220539478,-0.137418862658531,"Fábio Ramalho","pmdb","MG","141427","pmdb"
-0.0858622509047129,-0.341536187607692,"Fabio Reis","pmdb","SE","171623","pmdb"
0.729375964561848,0.0108075521656939,"Fábio Sousa","psdb","GO","178877","outros"
0.0916500293006405,0.0219675097308182,"Fabricio Oliveira","psb","SC","190149","outros"
-0.247181182978195,-0.153679266343237,"Fausto Pinato","pp","SP"," 66828","outros"
0.197809367502195,-0.138266277021224,"Felipe Bornier","psd","RJ","141430","outros"
0.632935078576383,-0.0525295717211963,"Felipe Maia","dem","RN","141429","outros"
-0.0236884388659188,0.092896575944713,"Félix Mendonça Júnior","pdt","BA","160666","outros"
0.270399815185132,0.0881931131444222,"Fernando Coelho Filho","psb","PE","141431","outros"
0.255245418349146,-0.0457869032907841,"Fernando Francischini","solidaried","PR","160646","outros"
-0.0855337137100421,-0.298394615844733,"Fernando Jordão","pmdb","RJ","163831","pmdb"
-0.579441933467561,0.34156254987335,"Fernando Marroni","pt","RS"," 73481","pt"
-0.222363955755897,-0.366116490302129,"Fernando Monteiro","pp","PE"," 92699","outros"
-0.286177955476722,-0.0583720495463899,"Fernando Torres","psd","BA","160676","outros"
-0.121265043708608,0.279776290583585,"Flávia Morais","pdt","GO","160598","outros"
-0.163171814616419,-0.282651644604267,"Flaviano Melo","pmdb","AC","141434","pmdb"
0.574754691521249,0.433912015744018,"Flavinho","psb","SP","178978","outros"
-0.104105534415437,-0.0335754229479842,"Flavio Nogueira","pdt","PI","191923","outros"
-0.0672155753342127,-0.175412793453648,"Francisco Chapadinha","ptn","PA","178907","outros"
-0.145691757992918,-0.22662482855646,"Francisco Floriano","dem","RJ","160677","outros"
-0.279470399299216,-0.220943376806638,"Franklin Lima","pp","MG","186775","outros"
-0.488821603062264,0.224578521409101,"Gabriel Guimarães","pt","MG","129037","pt"
0.269615229733319,-0.119263023114114,"Genecias Noronha","solidaried","CE","160669","outros"
0.709301719300475,0.0815189313091023,"Geovania de Sá","psdb","SC","178966","outros"
-0.116945875673966,-0.264011431460182,"Geraldo Resende","psdb","MS"," 74374","outros"
-0.10304344795207,-0.188193500561332,"Giacobo","pr","PR"," 74383","outros"
0.564039015172135,0.0171842740044533,"Gilberto Nascimento","psc","SP"," 74270","outros"
-0.126301091347746,0.00808046164284178,"Giovani Cherini","pdt","RS","160673","outros"
0.706737590998965,-0.0253704594462652,"Giuseppe Vecci","psdb","GO","178878","outros"
-0.359251282017078,-0.0309792038320336,"Givaldo Carimbão","phs","AL"," 74558","outros"
-0.583417225558861,0.291243351472999,"Givaldo Vieira","pt","ES","178872","pt"
0.193574807368209,0.900200592455942,"Glauber Braga","psol","RJ","152605","outros"
0.342347212278867,0.160106292021559,"Gonzaga Patriota","psb","PE"," 74419","outros"
-0.191692278191074,-0.283030568413589,"Gorete Pereira","pr","CE","129618","outros"
-0.142234068828889,-0.269812079749779,"Goulart","psd","SP","178980","outros"
-0.090285877619879,-0.298592541637777,"Guilherme Mussi","pp","SP","160667","outros"
0.34907851144656,0.375846493482663,"Heitor Schuch","psb","RS","178964","outros"
-0.66130628056231,0.390866946156832,"Helder Salomão","pt","ES","178873","pt"
0.65948223201227,-0.0542988985823504,"Hélio Leite","dem","PA","178909","outros"
-0.689381725032976,0.446670873146203,"Henrique Fontana","pt","RS"," 73482","pt"
0.379488030604207,0.0107779274656421,"Heráclito Fortes","psb","PI"," 97707","outros"
-0.303740533445692,-0.123100907585145,"Herculano Passos","psd","SP","178981","outros"
0.214766401014812,-0.122971323729723,"Hermes Parcianello","pmdb","PR"," 73772","pmdb"
-0.0372716641073811,-0.252407179791419,"Heuler Cruvinel","psd","GO","160596","outros"
-0.0117645658487198,-0.29717061256944,"Hildo Rocha","pmdb","MA","178884","pmdb"
-0.29354825053566,-0.133737585428027,"Hiran Gonçalves","pp","RR","178959","outros"
0.55918727458316,0.455544110208806,"Hissa Abrahão","pdt","AM","178849","outros"
-0.376544090785502,-0.13516566089369,"Hugo Leal","psb","RJ","141450","outros"
-0.125882864683567,-0.30935721017267,"Hugo Motta","pmdb","PB","160674","pmdb"
-0.0937147566617796,-0.22060301206626,"Indio da Costa","psd","RJ","141389","outros"
-0.0962313232760996,-0.239663187109208,"Iracema Portella","pp","PI"," 67138","outros"
-0.114044737319386,-0.200391365399419,"Irajá Abreu","psd","TO"," 81232","outros"
0.195876089735534,-0.0142775552407366,"Irmão Lazaro","psc","BA","178855","outros"
0.172216296270563,0.982396964412401,"Ivan Valente","psol","SP"," 73531","outros"
0.665977416853691,-0.0339882549785608,"Izalci","psdb","DF","  4931","outros"
0.00659312321305863,-0.141326651871348,"Jaime Martins","psd","MG"," 74665","outros"
0.792794203067638,0.0379829335793517,"Jair Bolsonaro","psc","RJ"," 74847","outros"
-0.547945602714207,0.548766893699561,"Jandira Feghali","pcdob","RJ"," 74848","outros"
0.0363566932286779,0.221058712417395,"Janete Capiberibe","psb","AP"," 73926","outros"
0.60095427979772,0.333980723211217,"Jarbas Vasconcelos","pmdb","PE","131943","pmdb"
0.194225971927691,0.8960533510993,"Jean Wyllys","psol","RJ","160672","outros"
0.32446554669992,-0.0732008366366521,"Jefferson Campos","psd","SP"," 74273","outros"
0.712209810802285,0.0098975733557558,"Jerônimo Goergen","pp","RS","160570","outros"
-0.111727435669082,-0.288294599366554,"Jéssica Sales","pmdb","AC","178839","pmdb"
0.404196531795952,0.294875450781365,"JHC","psb","AL","178842","outros"
-0.136956235731258,-0.151343402893714,"Jhonatan de Jesus","prb","RR","160531","outros"
-0.188345279782028,0.113310581728333,"João Arruda","pmdb","PR","160573","pmdb"
0.618844435296061,0.0993981855154076,"João Campos","prb","GO"," 74366","outros"
-0.19734930947735,-0.212487646963303,"João Carlos Bacelar","pr","BA","141458","outros"
0.613149227778029,0.00371749657750462,"João Castelo","psdb","MA"," 74445","outros"
-0.676520727822431,0.416266191337032,"João Daniel","pt","SE","178970","pt"
-0.197649237465222,0.59047043731514,"João Derly","rede","RS","178965","outros"
0.328956376313231,0.25124225607643,"João Fernando Coutinho","psb","PE","178917","outros"
0.632028581326305,-0.0642224458297976,"João Gualberto","psdb","BA","178856","outros"
-0.380969641976713,-0.220570325968108,"João Marcelo Souza","pmdb","MA","112437","pmdb"
0.703388257320797,0.101162756120806,"João Paulo Papa","psdb","SP","178988","outros"
0.328396905555992,-0.170148709351401,"João Rodrigues","psd","SC","160571","outros"
-0.0673473876633917,-0.21917333020218,"Joaquim Passarinho","psd","PA","178910","outros"
-0.583821374923487,0.515108034345129,"Jô Moraes","pcdob","MG","141503","outros"
-0.397258628243102,-0.107072391111093,"Jony Marcos","prb","SE","178971","outros"
0.310775762989936,0.148997108335323,"Jorge Boeira","pp","SC"," 74388","outros"
-0.201892817725294,-0.283103678093972,"Jorge Côrte Real","ptb","PE","160572","outros"
-0.545359564191381,0.373983268905647,"Jorge Solla","pt","BA","178857","pt"
0.465257685198157,-0.0929586453999776,"Jorge Tadeu Mudalen","dem","SP"," 73535","outros"
-0.160477907216879,-0.255496201993406,"Jorginho Mello","pr","SC","160509","outros"
-0.600185784690783,0.242038095234906,"José Airton Cirilo","pt","CE","141464","pt"
0.412056124716008,-0.0938819009548494,"José Carlos Aleluia","dem","BA"," 74553","outros"
-0.192121989479084,-0.296627375268532,"José Carlos Araújo","pr","BA"," 74140","outros"
-0.0486651626915559,0.294621264814196,"José Fogaça","pmdb","RS","131966","pmdb"
-0.596979552606447,0.135227668985839,"José Guimarães","pt","CE","141470","pt"
-0.628554870373645,0.260144776925494,"José Mentor","pt","SP"," 74275","pt"
