tipo,num_pro,ano,id_votacao,resumo,data,hora,objetivo,sessao,partido,orientacao_partido,nome_votacao
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PSDB,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PSD,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PR,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PSB,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,DEM,sim,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PDT,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,Solidaried,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PCdoB,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PROS,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PPS,sim,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PV,sim,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,Repr.PSOL,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,Minoria,liberado,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,GOV.,liberado,Voto Facultativo
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PmdbPpPtbPscPhsPen,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PT,não,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PSDB,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PSD,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PR,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PSB,liberado,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,DEM,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PDT,não,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,Solidaried,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PCdoB,não,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PROS,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PPS,não,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PV,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,Repr.PSOL,obstrução,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,Minoria,liberado,Financiamento privado para partidos
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PmdbPpPtbPscPhsPen,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PT,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PSDB,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PSD,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PR,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PSB,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,DEM,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PDT,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,Solidaried,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PCdoB,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PROS,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PPS,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,PV,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,Repr.PSOL,sim,Reeleição
PEC,182,2007,15,Aprovado o art. 3º do Substitutivo oferecido pelo Relator da Comissão Especial. Sim: 452; não: 19; abstenção: 1; total: 472.,27/5/2015,23:09,ARTIGO 3º DO SUBSTITUTIVO - FIM DA REELEIÇÃO,5548,Minoria,sim,Reeleição
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PmdbPpPtbPscPhsPen,liberado,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PT,sim,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PSDB,sim,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PSD,sim,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PR,sim,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PSB,sim,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,DEM,não,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PDT,sim,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,Solidaried,sim,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PCdoB,não,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PROS,sim,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PPS,não,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,PV,liberado,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,Repr.PSOL,sim,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,Minoria,liberado,Tempo Mandato
PEC,182,2007,20,Aprovada a Emenda Aglutinativa nº 48. Sim: 348; não: 110; abstenção: 3; total: 461.,10/6/2015,20:58,EMENDA AGLUTINATIVA Nº 48,5562,GOV.,liberado,Tempo Mandato
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PmdbPpPtbPscPhsPen,liberado,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PT,não,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PSDB,não,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PSD,liberado,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PR,sim,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PSB,sim,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,DEM,liberado,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PDT,liberado,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,Solidaried,sim,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PCdoB,não,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PROS,sim,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PPS,não,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,PV,liberado,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,Repr.PSOL,não,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,Minoria,liberado,Coincidência reeleição
PEC,182,2007,23,Rejeitada a Emenda Aglutinativa nº 54. Sim: 220; não: 225; abstenção: 3; total: 448.,10/6/2015,22:38,EMENDA AGLUTINATIVA Nº 54,5563,GOV.,liberado,Coincidência reeleição
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PmdbPpPtbPscPhsPen,liberado,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PT,sim,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PSDB,liberado,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,liberado,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PSD,sim,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PR,sim,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PSB,liberado,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,DEM,liberado,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PDT,sim,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,Solidaried,liberado,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PCdoB,sim,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PROS,liberado,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PPS,sim,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,PV,sim,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,Repr.PSOL,sim,Cota para mulheres legislativo
PEC,182,2007,26,Rejeitada a Emenda Aglutinativa nº 57. Sim: 293; não: 101; abstenção: 53; tota: 447.,16/6/2015,19:07,EMENDA AGLUTINATIVA Nº 57,5569,Minoria,liberado,Cota para mulheres legislativo
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PmdbPpPtbPscPhsPen,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PT,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PSDB,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PSD,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PR,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PSB,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,DEM,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PDT,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,Solidaried,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PCdoB,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PROS,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PPS,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,PV,sim,Voto impresso
PEC,182,2007,28,Aprovada a Emenda Aglutinativa nº 60. Sim: 433; não: 7; abstenção: 2; total: 442.,16/6/2015,20:04,EMENDA AGLUTINATIVA Nº 60,5569,Repr.PSOL,sim,Voto impresso
